Cand_ID,ideology,Amt,Cand_name,party
N00001489,Manufacturing,5000, Pat Toomey (R) , R 
N00001489,Manufacturing,3000, Pat Toomey (R) , R 
N00001489,Manufacturing,4500, Pat Toomey (R) , R 
N00001489,Manufacturing,0, Pat Toomey (R) , R 
N00001489,Manufacturing,5000, Pat Toomey (R) , R 
N00001489,Manufacturing,5000, Pat Toomey (R) , R 
N00001489,Manufacturing,2000, Pat Toomey (R) , R 
N00001489,Manufacturing,1666, Pat Toomey (R) , R 
N00001489,Transport,4000, Pat Toomey (R) , R 
N00001489,Transport,-1000, Pat Toomey (R) , R 
N00001489,Transport,1000, Pat Toomey (R) , R 
N00001489,Transport,2000, Pat Toomey (R) , R 
N00001489,Transport,5000, Pat Toomey (R) , R 
N00001489,Transport,1000, Pat Toomey (R) , R 
N00001489,Transport,200, Pat Toomey (R) , R 
N00001489,Transport,-2500, Pat Toomey (R) , R 
N00001489,Transport,5000, Pat Toomey (R) , R 
N00001758,Agriculture,1000, Chuck Grassley (R) , R 
N00001758,Agriculture,1000, Chuck Grassley (R) , R 
N00001758,Agriculture,-2000, Chuck Grassley (R) , R 
N00001758,Agriculture,2500, Chuck Grassley (R) , R 
N00001758,Agriculture,1000, Chuck Grassley (R) , R 
N00001758,Agriculture,-2500, Chuck Grassley (R) , R 
N00001758,Agriculture,1000, Chuck Grassley (R) , R 
N00001758,Agriculture,1000, Chuck Grassley (R) , R 
N00001758,Agriculture,5000, Chuck Grassley (R) , R 
N00001758,Comms,3000, Chuck Grassley (R) , R 
N00001758,Comms,2500, Chuck Grassley (R) , R 
N00001758,Comms,1000, Chuck Grassley (R) , R 
N00001758,Comms,3000, Chuck Grassley (R) , R 
N00001758,Comms,1000, Chuck Grassley (R) , R 
N00001758,Comms,2000, Chuck Grassley (R) , R 
N00001758,Comms,1000, Chuck Grassley (R) , R 
N00001758,Energy,20500, Chuck Grassley (R) , R 
N00001758,Energy,2500, Chuck Grassley (R) , R 
N00001758,Energy,3000, Chuck Grassley (R) , R 
N00001758,Energy,1000, Chuck Grassley (R) , R 
N00001758,Finance,1000, Chuck Grassley (R) , R 
N00001758,Finance,1000, Chuck Grassley (R) , R 
N00001758,Finance,2000, Chuck Grassley (R) , R 
N00001758,Finance,4750, Chuck Grassley (R) , R 
N00001758,Finance,9500, Chuck Grassley (R) , R 
N00001758,Finance,2500, Chuck Grassley (R) , R 
N00001758,Finance,2000, Chuck Grassley (R) , R 
N00001758,Finance,5000, Chuck Grassley (R) , R 
N00001758,Finance,2500, Chuck Grassley (R) , R 
N00001758,General,2000, Chuck Grassley (R) , R 
N00001758,General,1000, Chuck Grassley (R) , R 
N00001758,General,1000, Chuck Grassley (R) , R 
N00001758,General,-2500, Chuck Grassley (R) , R 
N00001758,General,1000, Chuck Grassley (R) , R 
N00001758,General,4500, Chuck Grassley (R) , R 
N00001758,General,2500, Chuck Grassley (R) , R 
N00001758,Health,2500, Chuck Grassley (R) , R 
N00001758,Health,2500, Chuck Grassley (R) , R 
N00001758,Health,6500, Chuck Grassley (R) , R 
N00001758,Health,-1000, Chuck Grassley (R) , R 
N00001758,Health,3000, Chuck Grassley (R) , R 
N00001758,Health,6000, Chuck Grassley (R) , R 
N00001758,Health,500, Chuck Grassley (R) , R 
N00001758,Policy,861, Chuck Grassley (R) , R 
N00001758,Policy,-997, Chuck Grassley (R) , R 
N00001758,Policy,1000, Chuck Grassley (R) , R 
N00001758,Legal,5000, Chuck Grassley (R) , R 
N00001758,Legal,2500, Chuck Grassley (R) , R 
N00001758,Unions,1000, Chuck Grassley (R) , R 
N00001758,Manufacturing,0, Chuck Grassley (R) , R 
N00001758,Manufacturing,2500, Chuck Grassley (R) , R 
N00001758,Manufacturing,1000, Chuck Grassley (R) , R 
N00001758,Manufacturing,1000, Chuck Grassley (R) , R 
N00001758,Manufacturing,-2500, Chuck Grassley (R) , R 
N00001758,Transport,1000, Chuck Grassley (R) , R 
N00001758,Transport,2500, Chuck Grassley (R) , R 
N00001758,Transport,500, Chuck Grassley (R) , R 
N00001758,committees,3066, Chuck Grassley (R) , R 
N00001758,committees,159, Chuck Grassley (R) , R 
N00002221,Comms,-5000, Richard Burr (R) , R 
N00002221,Comms,1000, Richard Burr (R) , R 
N00002221,Comms,1000, Richard Burr (R) , R 
N00002221,Defense,1000, Richard Burr (R) , R 
N00002221,Defense,3000, Richard Burr (R) , R 
N00002221,Energy,-2500, Richard Burr (R) , R 
N00002221,Energy,1000, Richard Burr (R) , R 
N00002221,Energy,1000, Richard Burr (R) , R 
N00002221,Finance,2000, Richard Burr (R) , R 
N00002221,Finance,2000, Richard Burr (R) , R 
N00002221,Finance,4000, Richard Burr (R) , R 
N00002221,Finance,1500, Richard Burr (R) , R 
N00002221,Finance,1000, Richard Burr (R) , R 
N00002221,Finance,2500, Richard Burr (R) , R 
N00002221,General,5000, Richard Burr (R) , R 
N00002221,General,2000, Richard Burr (R) , R 
N00002221,Health,2500, Richard Burr (R) , R 
N00002221,Health,1000, Richard Burr (R) , R 
N00002221,Health,5000, Richard Burr (R) , R 
N00002221,Health,8000, Richard Burr (R) , R 
N00002221,Health,2500, Richard Burr (R) , R 
N00002221,Health,1000, Richard Burr (R) , R 
N00002221,Health,2000, Richard Burr (R) , R 
N00002221,Health,1000, Richard Burr (R) , R 
N00002221,Health,1000, Richard Burr (R) , R 
N00002221,Policy,861, Richard Burr (R) , R 
N00002221,Policy,0, Richard Burr (R) , R 
N00002221,Manufacturing,2500, Richard Burr (R) , R 
N00002221,Manufacturing,2000, Richard Burr (R) , R 
N00002221,Manufacturing,-2000, Richard Burr (R) , R 
N00002221,Transport,2500, Richard Burr (R) , R 
N00002221,Transport,-500, Richard Burr (R) , R 
N00002221,Govt/NGO,2500, Richard Burr (R) , R 
N00002221,committees,0, Richard Burr (R) , R 
N00002593,Agriculture,2500, Johnny Isakson (R) , R 
N00002593,Agriculture,3500, Johnny Isakson (R) , R 
N00002593,Agriculture,3500, Johnny Isakson (R) , R 
N00002593,Agriculture,5500, Johnny Isakson (R) , R 
N00002593,Builders,4500, Johnny Isakson (R) , R 
N00002593,Builders,2000, Johnny Isakson (R) , R 
N00002593,Comms,8000, Johnny Isakson (R) , R 
N00002593,Comms,3000, Johnny Isakson (R) , R 
N00002593,Comms,3000, Johnny Isakson (R) , R 
N00002593,Comms,2500, Johnny Isakson (R) , R 
N00002593,Comms,1000, Johnny Isakson (R) , R 
N00002593,Comms,4000, Johnny Isakson (R) , R 
N00002593,Comms,1000, Johnny Isakson (R) , R 
N00002593,Comms,2500, Johnny Isakson (R) , R 
N00002593,Defense,3000, Johnny Isakson (R) , R 
N00002593,Defense,1000, Johnny Isakson (R) , R 
N00002593,Defense,1000, Johnny Isakson (R) , R 
N00002593,Defense,5000, Johnny Isakson (R) , R 
N00002593,Energy,-5000, Johnny Isakson (R) , R 
N00002593,Energy,2500, Johnny Isakson (R) , R 
N00002593,Energy,1000, Johnny Isakson (R) , R 
N00002593,Energy,1000, Johnny Isakson (R) , R 
N00002593,Finance,-2500, Johnny Isakson (R) , R 
N00002593,Finance,3500, Johnny Isakson (R) , R 
N00002593,Finance,2000, Johnny Isakson (R) , R 
N00002593,Finance,6000, Johnny Isakson (R) , R 
N00002593,Finance,3000, Johnny Isakson (R) , R 
N00002593,Finance,1000, Johnny Isakson (R) , R 
N00002593,Finance,6000, Johnny Isakson (R) , R 
N00002593,Finance,17000, Johnny Isakson (R) , R 
N00002593,Finance,-1500, Johnny Isakson (R) , R 
N00002593,Finance,2500, Johnny Isakson (R) , R 
N00002593,Finance,1000, Johnny Isakson (R) , R 
N00002593,Finance,1000, Johnny Isakson (R) , R 
N00002593,Finance,2000, Johnny Isakson (R) , R 
N00002593,Finance,4000, Johnny Isakson (R) , R 
N00002593,General,1000, Johnny Isakson (R) , R 
N00002593,General,1000, Johnny Isakson (R) , R 
N00002593,General,7500, Johnny Isakson (R) , R 
N00002593,General,1000, Johnny Isakson (R) , R 
N00002593,General,1000, Johnny Isakson (R) , R 
N00002593,General,1000, Johnny Isakson (R) , R 
N00002593,General,2500, Johnny Isakson (R) , R 
N00002593,General,4000, Johnny Isakson (R) , R 
N00002593,Health,2000, Johnny Isakson (R) , R 
N00002593,Health,1000, Johnny Isakson (R) , R 
N00002593,Health,16500, Johnny Isakson (R) , R 
N00002593,Health,3000, Johnny Isakson (R) , R 
N00002593,Health,1500, Johnny Isakson (R) , R 
N00002593,Health,16500, Johnny Isakson (R) , R 
N00002593,Health,5000, Johnny Isakson (R) , R 
N00002593,Health,2000, Johnny Isakson (R) , R 
N00002593,Health,3000, Johnny Isakson (R) , R 
N00002593,Health,2500, Johnny Isakson (R) , R 
N00002593,Health,2500, Johnny Isakson (R) , R 
N00002593,Health,8000, Johnny Isakson (R) , R 
N00002593,Health,2000, Johnny Isakson (R) , R 
N00002593,Health,-1000, Johnny Isakson (R) , R 
N00002593,Health,41500, Johnny Isakson (R) , R 
N00002593,Health,3000, Johnny Isakson (R) , R 
N00002593,Health,7000, Johnny Isakson (R) , R 
N00002593,Health,1000, Johnny Isakson (R) , R 
N00002593,Health,6000, Johnny Isakson (R) , R 
N00002593,Policy,861, Johnny Isakson (R) , R 
N00002593,Energy,1000, Johnny Isakson (R) , R 
N00002593,Legal,6000, Johnny Isakson (R) , R 
N00002593,Legal,3500, Johnny Isakson (R) , R 
N00002593,Unions,6000, Johnny Isakson (R) , R 
N00002593,Manufacturing,1000, Johnny Isakson (R) , R 
N00002593,Manufacturing,0, Johnny Isakson (R) , R 
N00002593,Manufacturing,6000, Johnny Isakson (R) , R 
N00002593,Manufacturing,1000, Johnny Isakson (R) , R 
N00002593,Manufacturing,2500, Johnny Isakson (R) , R 
N00002593,Manufacturing,2500, Johnny Isakson (R) , R 
N00002593,Manufacturing,1000, Johnny Isakson (R) , R 
N00002593,Manufacturing,3000, Johnny Isakson (R) , R 
N00002593,Manufacturing,5000, Johnny Isakson (R) , R 
N00002593,Manufacturing,1000, Johnny Isakson (R) , R 
N00002593,Transport,2500, Johnny Isakson (R) , R 
N00002593,Transport,2000, Johnny Isakson (R) , R 
N00002593,Transport,2000, Johnny Isakson (R) , R 
N00002593,Transport,1000, Johnny Isakson (R) , R 
N00002593,Transport,0, Johnny Isakson (R) , R 
N00002593,Transport,12500, Johnny Isakson (R) , R 
N00002593,Transport,-2500, Johnny Isakson (R) , R 
N00002593,Govt/NGO,0, Johnny Isakson (R) , R 
N00003280,Agriculture,3000, Roger Wicker (R) , R 
N00003280,Agriculture,22500, Roger Wicker (R) , R 
N00003280,Agriculture,2500, Roger Wicker (R) , R 
N00003280,Agriculture,15000, Roger Wicker (R) , R 
N00003280,Agriculture,4000, Roger Wicker (R) , R 
N00003280,Agriculture,17000, Roger Wicker (R) , R 
N00003280,Agriculture,5000, Roger Wicker (R) , R 
N00003280,Agriculture,3000, Roger Wicker (R) , R 
N00003280,Agriculture,6500, Roger Wicker (R) , R 
N00003280,Agriculture,2000, Roger Wicker (R) , R 
N00003280,Agriculture,10000, Roger Wicker (R) , R 
N00003280,Agriculture,26000, Roger Wicker (R) , R 
N00003280,Agriculture,11000, Roger Wicker (R) , R 
N00003280,Agriculture,2000, Roger Wicker (R) , R 
N00003280,Builders,10000, Roger Wicker (R) , R 
N00003280,Builders,8500, Roger Wicker (R) , R 
N00003280,Builders,5500, Roger Wicker (R) , R 
N00003280,Builders,3500, Roger Wicker (R) , R 
N00003280,Builders,17500, Roger Wicker (R) , R 
N00003280,Builders,19750, Roger Wicker (R) , R 
N00003280,Builders,1000, Roger Wicker (R) , R 
N00003280,Comms,1000, Roger Wicker (R) , R 
N00003280,Comms,11500, Roger Wicker (R) , R 
N00003280,Comms,38000, Roger Wicker (R) , R 
N00003280,Comms,6500, Roger Wicker (R) , R 
N00003280,Comms,8000, Roger Wicker (R) , R 
N00003280,Comms,8500, Roger Wicker (R) , R 
N00003280,Comms,33200, Roger Wicker (R) , R 
N00003280,Comms,21500, Roger Wicker (R) , R 
N00003280,Comms,7200, Roger Wicker (R) , R 
N00003280,Comms,26000, Roger Wicker (R) , R 
N00003280,Comms,3500, Roger Wicker (R) , R 
N00003280,Comms,12000, Roger Wicker (R) , R 
N00003280,Comms,7000, Roger Wicker (R) , R 
N00003280,Comms,11000, Roger Wicker (R) , R 
N00003280,Comms,7500, Roger Wicker (R) , R 
N00003280,Comms,1000, Roger Wicker (R) , R 
N00003280,Comms,8500, Roger Wicker (R) , R 
N00003280,Comms,7500, Roger Wicker (R) , R 
N00003280,Defense,49000, Roger Wicker (R) , R 
N00003280,Defense,46625, Roger Wicker (R) , R 
N00003280,Defense,2000, Roger Wicker (R) , R 
N00003280,Defense,10000, Roger Wicker (R) , R 
N00003280,Defense,1000, Roger Wicker (R) , R 
N00003280,Defense,8000, Roger Wicker (R) , R 
N00003280,Energy,7000, Roger Wicker (R) , R 
N00003280,Energy,24000, Roger Wicker (R) , R 
N00003280,Energy,15200, Roger Wicker (R) , R 
N00003280,Energy,3500, Roger Wicker (R) , R 
N00003280,Energy,2000, Roger Wicker (R) , R 
N00003280,Energy,27000, Roger Wicker (R) , R 
N00003280,Energy,1000, Roger Wicker (R) , R 
N00003280,Energy,5000, Roger Wicker (R) , R 
N00003280,Energy,10000, Roger Wicker (R) , R 
N00003280,Energy,9000, Roger Wicker (R) , R 
N00003280,Energy,8000, Roger Wicker (R) , R 
N00003280,Energy,10000, Roger Wicker (R) , R 
N00003280,Energy,6000, Roger Wicker (R) , R 
N00003280,Energy,21000, Roger Wicker (R) , R 
N00003280,Energy,1500, Roger Wicker (R) , R 
N00003280,Energy,1500, Roger Wicker (R) , R 
N00003280,Energy,11500, Roger Wicker (R) , R 
N00003280,Energy,5000, Roger Wicker (R) , R 
N00003280,Finance,1000, Roger Wicker (R) , R 
N00003280,Finance,30161, Roger Wicker (R) , R 
N00003280,Finance,7000, Roger Wicker (R) , R 
N00003280,Finance,2000, Roger Wicker (R) , R 
N00003280,Finance,5500, Roger Wicker (R) , R 
N00003280,Finance,15000, Roger Wicker (R) , R 
N00003280,Finance,2500, Roger Wicker (R) , R 
N00003280,Finance,24000, Roger Wicker (R) , R 
N00003280,Finance,12000, Roger Wicker (R) , R 
N00003280,Finance,21000, Roger Wicker (R) , R 
N00003280,Finance,11500, Roger Wicker (R) , R 
N00003280,Finance,18500, Roger Wicker (R) , R 
N00003280,Finance,3000, Roger Wicker (R) , R 
N00003280,Finance,3500, Roger Wicker (R) , R 
N00003280,Finance,23500, Roger Wicker (R) , R 
N00003280,Finance,6000, Roger Wicker (R) , R 
N00003280,General,6000, Roger Wicker (R) , R 
N00003280,General,3500, Roger Wicker (R) , R 
N00003280,General,3500, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,2500, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,12500, Roger Wicker (R) , R 
N00003280,General,5500, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,2000, Roger Wicker (R) , R 
N00003280,General,3500, Roger Wicker (R) , R 
N00003280,General,10000, Roger Wicker (R) , R 
N00003280,General,8000, Roger Wicker (R) , R 
N00003280,General,5000, Roger Wicker (R) , R 
N00003280,General,1000, Roger Wicker (R) , R 
N00003280,General,7900, Roger Wicker (R) , R 
N00003280,General,5000, Roger Wicker (R) , R 
N00003280,General,7000, Roger Wicker (R) , R 
N00003280,General,3000, Roger Wicker (R) , R 
N00003280,General,2500, Roger Wicker (R) , R 
N00003280,General,2500, Roger Wicker (R) , R 
N00003280,Health,1500, Roger Wicker (R) , R 
N00003280,Health,9000, Roger Wicker (R) , R 
N00003280,Health,10000, Roger Wicker (R) , R 
N00003280,Health,14500, Roger Wicker (R) , R 
N00003280,Health,4000, Roger Wicker (R) , R 
N00003280,Health,8500, Roger Wicker (R) , R 
N00003280,Health,13000, Roger Wicker (R) , R 
N00003280,Health,6000, Roger Wicker (R) , R 
N00003280,Health,10000, Roger Wicker (R) , R 
N00003280,Health,1000, Roger Wicker (R) , R 
N00003280,Health,15500, Roger Wicker (R) , R 
N00003280,Health,2500, Roger Wicker (R) , R 
N00003280,Health,10500, Roger Wicker (R) , R 
N00003280,Health,11500, Roger Wicker (R) , R 
N00003280,Health,18000, Roger Wicker (R) , R 
N00003280,Health,3000, Roger Wicker (R) , R 
N00003280,Policy,45510, Roger Wicker (R) , R 
N00003280,Policy,389900, Roger Wicker (R) , R 
N00003280,Policy,7500, Roger Wicker (R) , R 
N00003280,Policy,36100, Roger Wicker (R) , R 
N00003280,Policy,5000, Roger Wicker (R) , R 
N00003280,Policy,861, Roger Wicker (R) , R 
N00003280,Policy,9950, Roger Wicker (R) , R 
N00003280,Policy,10, Roger Wicker (R) , R 
N00003280,Energy,6000, Roger Wicker (R) , R 
N00003280,Health,10000, Roger Wicker (R) , R 
N00003280,Legal,58000, Roger Wicker (R) , R 
N00003280,Legal,15000, Roger Wicker (R) , R 
N00003280,Legal,12500, Roger Wicker (R) , R 
N00003280,Unions,11000, Roger Wicker (R) , R 
N00003280,Unions,13500, Roger Wicker (R) , R 
N00003280,Unions,2500, Roger Wicker (R) , R 
N00003280,Manufacturing,10500, Roger Wicker (R) , R 
N00003280,Manufacturing,5500, Roger Wicker (R) , R 
N00003280,Manufacturing,1000, Roger Wicker (R) , R 
N00003280,Manufacturing,2000, Roger Wicker (R) , R 
N00003280,Manufacturing,6000, Roger Wicker (R) , R 
N00003280,Manufacturing,1000, Roger Wicker (R) , R 
N00003280,Manufacturing,1000, Roger Wicker (R) , R 
N00003280,Manufacturing,2000, Roger Wicker (R) , R 
N00003280,Transport,2500, Roger Wicker (R) , R 
N00003280,Transport,13000, Roger Wicker (R) , R 
N00003280,Transport,9000, Roger Wicker (R) , R 
N00003280,Transport,0, Roger Wicker (R) , R 
N00003280,Transport,1000, Roger Wicker (R) , R 
N00003280,Transport,4500, Roger Wicker (R) , R 
N00003280,Transport,25058, Roger Wicker (R) , R 
N00003280,Transport,7200, Roger Wicker (R) , R 
N00003280,Transport,10000, Roger Wicker (R) , R 
N00003280,Transport,7000, Roger Wicker (R) , R 
N00003280,Transport,5000, Roger Wicker (R) , R 
N00003280,Transport,2000, Roger Wicker (R) , R 
N00003280,Transport,5000, Roger Wicker (R) , R 
N00003280,Transport,33980, Roger Wicker (R) , R 
N00003280,Transport,3500, Roger Wicker (R) , R 
N00003280,Transport,5500, Roger Wicker (R) , R 
N00003280,Transport,10000, Roger Wicker (R) , R 
N00003280,Transport,32500, Roger Wicker (R) , R 
N00003280,Transport,3500, Roger Wicker (R) , R 
N00003280,Transport,1000, Roger Wicker (R) , R 
N00003280,Transport,9500, Roger Wicker (R) , R 
N00003280,Transport,3500, Roger Wicker (R) , R 
N00003280,Transport,16000, Roger Wicker (R) , R 
N00003280,Transport,2500, Roger Wicker (R) , R 
N00003280,Govt/NGO,6000, Roger Wicker (R) , R 
N00003280,committees,3000, Roger Wicker (R) , R 
N00003280,committees,61095, Roger Wicker (R) , R 
N00003389,Agriculture,1000, Mitch McConnell (R) , R 
N00003389,Agriculture,4500, Mitch McConnell (R) , R 
N00003389,Agriculture,4500, Mitch McConnell (R) , R 
N00003389,Agriculture,3500, Mitch McConnell (R) , R 
N00003389,Agriculture,6000, Mitch McConnell (R) , R 
N00003389,Agriculture,2500, Mitch McConnell (R) , R 
N00003389,Agriculture,2500, Mitch McConnell (R) , R 
N00003389,Agriculture,5000, Mitch McConnell (R) , R 
N00003389,Agriculture,2500, Mitch McConnell (R) , R 
N00003389,Builders,7500, Mitch McConnell (R) , R 
N00003389,Builders,1000, Mitch McConnell (R) , R 
N00003389,Builders,15000, Mitch McConnell (R) , R 
N00003389,Comms,10000, Mitch McConnell (R) , R 
N00003389,Comms,2500, Mitch McConnell (R) , R 
N00003389,Comms,2500, Mitch McConnell (R) , R 
N00003389,Comms,1000, Mitch McConnell (R) , R 
N00003389,Comms,1000, Mitch McConnell (R) , R 
N00003389,Comms,10000, Mitch McConnell (R) , R 
N00003389,Comms,2500, Mitch McConnell (R) , R 
N00003389,Comms,2000, Mitch McConnell (R) , R 
N00003389,Comms,2500, Mitch McConnell (R) , R 
N00003389,Comms,1000, Mitch McConnell (R) , R 
N00003389,Defense,25500, Mitch McConnell (R) , R 
N00003389,Defense,7500, Mitch McConnell (R) , R 
N00003389,Defense,5000, Mitch McConnell (R) , R 
N00003389,Energy,5000, Mitch McConnell (R) , R 
N00003389,Energy,10000, Mitch McConnell (R) , R 
N00003389,Energy,3500, Mitch McConnell (R) , R 
N00003389,Energy,2500, Mitch McConnell (R) , R 
N00003389,Energy,12500, Mitch McConnell (R) , R 
N00003389,Energy,2500, Mitch McConnell (R) , R 
N00003389,Finance,38500, Mitch McConnell (R) , R 
N00003389,Finance,9000, Mitch McConnell (R) , R 
N00003389,Finance,7500, Mitch McConnell (R) , R 
N00003389,Finance,2500, Mitch McConnell (R) , R 
N00003389,Finance,0, Mitch McConnell (R) , R 
N00003389,Finance,29500, Mitch McConnell (R) , R 
N00003389,Finance,2500, Mitch McConnell (R) , R 
N00003389,Finance,5000, Mitch McConnell (R) , R 
N00003389,Finance,5000, Mitch McConnell (R) , R 
N00003389,Finance,5000, Mitch McConnell (R) , R 
N00003389,Finance,5000, Mitch McConnell (R) , R 
N00003389,Finance,1000, Mitch McConnell (R) , R 
N00003389,Finance,17500, Mitch McConnell (R) , R 
N00003389,Finance,8500, Mitch McConnell (R) , R 
N00003389,Finance,41500, Mitch McConnell (R) , R 
N00003389,Finance,13500, Mitch McConnell (R) , R 
N00003389,Finance,2500, Mitch McConnell (R) , R 
N00003389,Finance,2000, Mitch McConnell (R) , R 
N00003389,Finance,2500, Mitch McConnell (R) , R 
N00003389,Finance,5000, Mitch McConnell (R) , R 
N00003389,Finance,3500, Mitch McConnell (R) , R 
N00003389,General,9500, Mitch McConnell (R) , R 
N00003389,General,7500, Mitch McConnell (R) , R 
N00003389,General,8500, Mitch McConnell (R) , R 
N00003389,General,3500, Mitch McConnell (R) , R 
N00003389,General,17000, Mitch McConnell (R) , R 
N00003389,General,2500, Mitch McConnell (R) , R 
N00003389,General,5000, Mitch McConnell (R) , R 
N00003389,General,5000, Mitch McConnell (R) , R 
N00003389,General,2500, Mitch McConnell (R) , R 
N00003389,General,5000, Mitch McConnell (R) , R 
N00003389,General,5000, Mitch McConnell (R) , R 
N00003389,Health,2500, Mitch McConnell (R) , R 
N00003389,Health,2500, Mitch McConnell (R) , R 
N00003389,Health,12500, Mitch McConnell (R) , R 
N00003389,Health,2500, Mitch McConnell (R) , R 
N00003389,Health,2500, Mitch McConnell (R) , R 
N00003389,Health,1000, Mitch McConnell (R) , R 
N00003389,Health,1000, Mitch McConnell (R) , R 
N00003389,Health,7500, Mitch McConnell (R) , R 
N00003389,Health,5000, Mitch McConnell (R) , R 
N00003389,Health,10000, Mitch McConnell (R) , R 
N00003389,Health,5000, Mitch McConnell (R) , R 
N00003389,Health,7000, Mitch McConnell (R) , R 
N00003389,Health,10613, Mitch McConnell (R) , R 
N00003389,Health,5000, Mitch McConnell (R) , R 
N00003389,Policy,9083, Mitch McConnell (R) , R 
N00003389,Policy,1000, Mitch McConnell (R) , R 
N00003389,Policy,15000, Mitch McConnell (R) , R 
N00003389,Policy,861, Mitch McConnell (R) , R 
N00003389,Policy,2500, Mitch McConnell (R) , R 
N00003389,Health,1000, Mitch McConnell (R) , R 
N00003389,Legal,10500, Mitch McConnell (R) , R 
N00003389,Legal,4000, Mitch McConnell (R) , R 
N00003389,Legal,1000, Mitch McConnell (R) , R 
N00003389,Unions,1000, Mitch McConnell (R) , R 
N00003389,Unions,2700, Mitch McConnell (R) , R 
N00003389,Energy,2500, Mitch McConnell (R) , R 
N00003389,Unions,2500, Mitch McConnell (R) , R 
N00003389,Unions,2500, Mitch McConnell (R) , R 
N00003389,Manufacturing,10000, Mitch McConnell (R) , R 
N00003389,Manufacturing,2500, Mitch McConnell (R) , R 
N00003389,Manufacturing,5700, Mitch McConnell (R) , R 
N00003389,Manufacturing,1000, Mitch McConnell (R) , R 
N00003389,Transport,20000, Mitch McConnell (R) , R 
N00003389,Transport,10000, Mitch McConnell (R) , R 
N00003389,Transport,5000, Mitch McConnell (R) , R 
N00003389,Transport,12500, Mitch McConnell (R) , R 
N00003389,Transport,2500, Mitch McConnell (R) , R 
N00003682,Agriculture,1000, Rob Portman (R) , R 
N00003682,Agriculture,1000, Rob Portman (R) , R 
N00003682,Agriculture,2000, Rob Portman (R) , R 
N00003682,Agriculture,1000, Rob Portman (R) , R 
N00003682,Builders,11000, Rob Portman (R) , R 
N00003682,Builders,3000, Rob Portman (R) , R 
N00003682,Builders,1000, Rob Portman (R) , R 
N00003682,Builders,1000, Rob Portman (R) , R 
N00003682,Builders,10000, Rob Portman (R) , R 
N00003682,Builders,2000, Rob Portman (R) , R 
N00003682,Builders,1000, Rob Portman (R) , R 
N00003682,Comms,500, Rob Portman (R) , R 
N00003682,Comms,1000, Rob Portman (R) , R 
N00003682,Comms,2500, Rob Portman (R) , R 
N00003682,Comms,2000, Rob Portman (R) , R 
N00003682,Comms,6000, Rob Portman (R) , R 
N00003682,Comms,2000, Rob Portman (R) , R 
N00003682,Comms,3500, Rob Portman (R) , R 
N00003682,Comms,3000, Rob Portman (R) , R 
N00003682,Comms,3000, Rob Portman (R) , R 
N00003682,Defense,2000, Rob Portman (R) , R 
N00003682,Defense,8500, Rob Portman (R) , R 
N00003682,Defense,1000, Rob Portman (R) , R 
N00003682,Energy,2000, Rob Portman (R) , R 
N00003682,Energy,1000, Rob Portman (R) , R 
N00003682,Energy,3500, Rob Portman (R) , R 
N00003682,Energy,5000, Rob Portman (R) , R 
N00003682,Energy,4000, Rob Portman (R) , R 
N00003682,Energy,1500, Rob Portman (R) , R 
N00003682,Energy,3000, Rob Portman (R) , R 
N00003682,Energy,1000, Rob Portman (R) , R 
N00003682,Energy,1000, Rob Portman (R) , R 
N00003682,Energy,10000, Rob Portman (R) , R 
N00003682,Energy,13000, Rob Portman (R) , R 
N00003682,Energy,6500, Rob Portman (R) , R 
N00003682,Energy,10000, Rob Portman (R) , R 
N00003682,Energy,2000, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,2500, Rob Portman (R) , R 
N00003682,Finance,11500, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,2000, Rob Portman (R) , R 
N00003682,Finance,14500, Rob Portman (R) , R 
N00003682,Finance,7500, Rob Portman (R) , R 
N00003682,Finance,0, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,31000, Rob Portman (R) , R 
N00003682,Finance,2000, Rob Portman (R) , R 
N00003682,Finance,28500, Rob Portman (R) , R 
N00003682,Finance,15500, Rob Portman (R) , R 
N00003682,Finance,500, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,5000, Rob Portman (R) , R 
N00003682,Finance,1000, Rob Portman (R) , R 
N00003682,Finance,4500, Rob Portman (R) , R 
N00003682,Finance,4000, Rob Portman (R) , R 
N00003682,Finance,4000, Rob Portman (R) , R 
N00003682,General,5000, Rob Portman (R) , R 
N00003682,General,4000, Rob Portman (R) , R 
N00003682,General,250, Rob Portman (R) , R 
N00003682,General,1000, Rob Portman (R) , R 
N00003682,General,3000, Rob Portman (R) , R 
N00003682,General,6000, Rob Portman (R) , R 
N00003682,General,7000, Rob Portman (R) , R 
